Timestamp,SourceIP,SourcePort,DestinationIP,DestinationPort,FlowBytess,FlowPacketss,Label
05/07/2017 08:48,192.168.10.8,49223,52.84.145.30,443,705.3122203,2.40077099,BENIGN
05/07/2017 08:46,192.168.10.5,49208,104.88.60.48,80,15.75332797,0.068085696,BENIGN
05/07/2017 08:46,192.168.10.5,49207,23.15.4.9,80,5.9661807,0.067893948,BENIGN
05/07/2017 08:46,192.168.10.5,49206,23.217.41.219,80,44.05047217,0.118574622,BENIGN
05/07/2017 08:46,192.168.10.5,49205,23.194.141.101,80,4.668306189,0.067656611,BENIGN
05/07/2017 08:46,192.168.10.5,49204,23.208.104.165,80,4.108988005,0.067085518,BENIGN
05/07/2017 08:45,192.168.10.14,49539,172.217.12.174,443,808.2542098,0.955193383,BENIGN
05/07/2017 08:46,192.168.10.19,123,66.228.59.187,123,2.821632735,0.058784015,BENIGN
05/07/2017 08:48,192.168.10.14,49539,172.217.12.174,443,43.0595192,1.427387377,BENIGN
05/07/2017 08:48,172.217.12.174,443,192.168.10.14,49539,4000000,666666.6667,BENIGN
05/07/2017 08:47,192.168.10.5,49253,52.20.181.69,80,17.64346583,0.328250527,BENIGN
05/07/2017 08:48,192.168.10.5,49253,52.20.181.69,80,12000000,2000000,BENIGN
05/07/2017 08:47,192.168.10.14,49541,172.217.11.46,443,4.393682106,0.141731681,BENIGN
05/07/2017 08:48,172.217.11.46,443,192.168.10.14,49541,4000000,666666.6667,BENIGN
05/07/2017 08:46,192.168.10.3,55340,104.40.17.139,443,70.13090027,0.193464552,BENIGN
05/07/2017 08:47,192.168.10.9,13915,52.55.139.128,80,26.81513841,0.332487767,BENIGN
05/07/2017 08:48,192.168.10.9,13915,52.55.139.128,80,235294.1176,39215.68627,BENIGN
05/07/2017 08:47,192.168.10.9,13919,204.13.194.231,80,23.19227345,0.314079256,BENIGN
05/07/2017 08:47,192.168.10.9,13916,204.13.194.231,80,23.14052073,0.314049924,BENIGN
05/07/2017 08:47,192.168.10.9,13909,204.13.194.231,80,67.20455156,0.379314033,BENIGN
05/07/2017 08:43,192.168.10.12,37082,192.168.10.50,139,20799.14694,136.2518883,BENIGN
05/07/2017 08:47,192.168.10.9,13971,52.9.197.149,80,33.69188469,0.331939751,BENIGN
05/07/2017 08:48,192.168.10.9,13971,52.9.197.149,80,113207.5472,18867.92453,BENIGN
05/07/2017 08:47,192.168.10.9,13948,52.9.83.130,80,11.38547503,0.360403526,BENIGN
05/07/2017 08:48,192.168.10.9,13948,52.9.83.130,80,98360.65574,16393.44262,BENIGN
05/07/2017 08:47,192.168.10.9,13833,52.20.233.27,80,105.3901371,0.391493823,BENIGN
05/07/2017 08:48,192.168.10.9,13833,52.20.233.27,80,109090.9091,18181.81818,BENIGN
05/07/2017 08:47,192.168.10.9,13939,34.196.254.146,80,201.4802478,0.519237169,BENIGN
05/07/2017 08:48,192.168.10.9,13939,34.196.254.146,80,79470.19868,13245.03311,BENIGN
05/07/2017 08:47,192.168.10.9,13940,50.19.105.166,443,270.3119212,0.678607334,BENIGN
05/07/2017 08:47,192.168.10.9,13987,50.19.105.166,80,37.65479988,0.332492714,BENIGN
05/07/2017 08:47,192.168.10.9,13986,50.19.105.166,80,182.8767381,0.447698969,BENIGN
05/07/2017 08:48,192.168.10.9,13986,50.19.105.166,80,50420.16807,8403.361345,BENIGN
05/07/2017 08:48,192.168.10.9,13987,50.19.105.166,80,20979.02098,3496.503497,BENIGN
05/07/2017 08:47,192.168.10.9,13983,52.204.134.195,80,13.05981466,0.328136047,BENIGN
05/07/2017 08:48,192.168.10.9,13983,52.204.134.195,80,324324.3243,54054.05405,BENIGN
05/07/2017 08:47,192.168.10.9,13943,66.170.124.245,443,74.11465121,0.458441141,BENIGN
05/07/2017 08:48,192.168.10.9,13943,66.170.124.245,443,377906.9767,17441.86047,BENIGN
05/07/2017 08:47,192.168.10.3,55341,65.55.44.109,443,234.1820716,0.347721382,BENIGN
05/07/2017 08:47,192.168.10.12,37690,209.197.3.14,443,19911.02962,17.69313621,BENIGN
05/07/2017 08:48,192.168.10.9,14022,52.38.5.243,443,658.3121063,2.506753773,BENIGN
05/07/2017 08:48,52.38.5.243,443,192.168.10.9,14022,9250000,500000,BENIGN
05/07/2017 08:46,192.168.10.5,49220,13.82.187.188,443,87.27583604,0.163915385,BENIGN
05/07/2017 08:48,192.168.10.9,14024,52.84.145.148,443,741.548835,2.166687611,BENIGN
05/07/2017 08:48,192.168.10.9,14025,52.84.145.148,443,741.5707939,2.166751772,BENIGN
05/07/2017 08:48,192.168.10.9,14026,52.84.145.148,443,741.5927542,2.527951926,BENIGN
05/07/2017 08:48,192.168.10.9,14027,52.84.145.148,443,741.6165905,2.347459381,BENIGN
05/07/2017 08:48,192.168.10.9,14029,52.84.145.148,443,741.6595802,2.347595457,BENIGN
05/07/2017 08:48,192.168.10.9,14028,52.84.145.148,443,788.1750272,2.889072265,BENIGN
05/07/2017 08:45,192.168.10.12,138,192.168.10.255,138,133000000,571428.5714,BENIGN
05/07/2017 08:45,192.168.10.19,138,192.168.10.255,138,176000000,750000,BENIGN
05/07/2017 08:43,192.168.10.16,138,192.168.10.255,138,48.19197279,0.206832501,BENIGN
05/07/2017 08:44,192.168.10.25,138,192.168.10.255,138,93.85668526,0.434521691,BENIGN
05/07/2017 08:45,192.168.10.25,49157,192.168.10.3,3268,278.3523285,1.628337267,BENIGN
05/07/2017 08:48,192.168.10.25,49163,192.168.10.3,3268,0,4651.162791,BENIGN
05/07/2017 08:46,192.168.10.16,5353,224.0.0.251,5353,200.2201861,5.047567717,BENIGN
05/07/2017 08:47,192.168.10.14,49550,50.112.45.104,443,183.2417935,0.506102601,BENIGN
05/07/2017 08:45,192.168.10.12,123,91.189.89.199,123,2.949356507,0.061444927,BENIGN
05/07/2017 08:45,192.168.10.25,49155,192.168.10.3,389,3053.413377,6.399843001,BENIGN
05/07/2017 08:48,192.168.10.25,49170,178.172.160.4,443,28333.1553,44.89462921,BENIGN
05/07/2017 08:48,192.168.10.25,49170,178.172.160.4,443,15592.07754,1685.630004,BENIGN
05/07/2017 08:46,192.168.10.5,49243,172.217.11.46,80,21.17185419,0.284707086,BENIGN
05/07/2017 08:48,192.168.10.5,49243,172.217.11.46,80,375000,62500,BENIGN
05/07/2017 08:46,8.6.0.1,0,8.0.6.4,0,0,1.093132498,BENIGN
05/07/2017 08:47,192.168.10.5,49257,52.40.81.184,443,131.8396573,0.429660453,BENIGN
05/07/2017 08:47,192.168.10.5,49258,52.40.81.184,443,135.7322203,0.446324436,BENIGN
05/07/2017 08:47,192.168.10.5,49256,52.40.81.184,443,132.8796808,0.446126757,BENIGN
05/07/2017 08:48,192.168.10.15,49460,23.103.189.157,443,20543.2349,11.8591162,BENIGN
05/07/2017 08:48,192.168.10.15,49461,131.253.61.80,443,95461.67865,118.119537,BENIGN
05/07/2017 08:48,192.168.10.15,49461,131.253.61.80,443,1936170.213,42553.19149,BENIGN
05/07/2017 08:48,192.168.10.15,49462,192.168.10.3,88,1411764.706,19031.14187,BENIGN
05/07/2017 08:48,192.168.10.15,49463,192.168.10.3,88,4611612.903,16774.19355,BENIGN
05/07/2017 08:48,192.168.10.15,49464,192.168.10.3,88,6060344.828,11853.44828,BENIGN
05/07/2017 08:48,192.168.10.3,88,192.168.10.15,49464,923076.9231,153846.1538,BENIGN
05/07/2017 08:48,192.168.10.3,88,192.168.10.15,49465,1814254.86,23758.09935,BENIGN
05/07/2017 08:48,192.168.10.3,88,192.168.10.15,49465,923076.9231,153846.1538,BENIGN
05/07/2017 08:48,192.168.10.3,88,192.168.10.15,49466,4338942.308,20432.69231,BENIGN
05/07/2017 08:48,192.168.10.15,49471,192.168.10.3,88,6208835.341,17068.27309,BENIGN
05/07/2017 08:47,192.168.10.5,49252,52.35.101.212,443,72.81082245,0.380468615,BENIGN
05/07/2017 08:48,192.168.10.5,49252,52.35.101.212,443,1500000,250000,BENIGN
05/07/2017 08:46,192.168.10.5,49232,172.217.11.46,80,50.14012868,0.350455218,BENIGN
05/07/2017 08:46,192.168.10.19,123,209.133.217.165,123,3.093442008,0.064446708,BENIGN
05/07/2017 08:46,192.168.10.16,34938,192.168.10.3,3268,320.1210233,1.709660749,BENIGN
05/07/2017 08:46,192.168.10.16,53856,192.168.10.3,389,331.9594369,1.374769535,BENIGN
05/07/2017 08:46,192.168.10.16,0,192.168.10.3,0,0,41666.66667,BENIGN
05/07/2017 08:48,192.168.10.16,42456,192.168.10.3,88,5485964.912,13157.89474,BENIGN
05/07/2017 08:46,192.168.10.5,49227,216.58.219.195,443,3329.399126,4.159219115,BENIGN
05/07/2017 08:45,192.168.10.12,123,209.133.217.165,123,2.906116983,0.060544104,BENIGN
05/07/2017 08:46,192.168.10.5,49245,172.217.11.46,443,53127.6573,50.14999532,BENIGN
05/07/2017 08:45,192.168.10.12,123,208.81.1.244,123,2.863833232,0.059663192,BENIGN
05/07/2017 08:48,192.168.10.15,49477,64.4.54.36,443,15031.15907,28.52813825,BENIGN
05/07/2017 08:47,192.168.10.12,51062,23.21.173.157,443,97.04154562,0.463521542,BENIGN
05/07/2017 08:45,192.168.10.12,123,66.228.59.187,123,2.821613702,0.058783619,BENIGN
05/07/2017 08:45,192.168.10.12,123,104.131.53.252,123,2.908026263,0.06058388,BENIGN
05/07/2017 08:46,192.168.10.50,53580,192.168.10.3,3268,52.21208879,0.268029203,BENIGN
05/07/2017 08:46,192.168.10.50,54594,192.168.10.3,389,154.6337649,0.624818953,BENIGN
05/07/2017 08:48,192.168.10.9,14031,192.168.10.50,56654,520785.2194,563.2850786,BENIGN
05/07/2017 08:48,192.168.10.9,14031,192.168.10.50,56654,207000000,200000,BENIGN
05/07/2017 08:48,192.168.10.50,56654,192.168.10.9,14031,3600000,600000,BENIGN
05/07/2017 08:48,192.168.10.9,14031,192.168.10.50,56654,257142.8571,42857.14286,BENIGN
05/07/2017 08:48,192.168.10.9,14030,192.168.10.50,21,4313.352363,272.7561053,BENIGN
05/07/2017 08:48,192.168.10.50,21,192.168.10.9,14030,452830.1887,75471.69811,BENIGN
05/07/2017 08:48,192.168.10.15,49468,23.103.189.157,443,25213.30256,16.05122917,BENIGN
05/07/2017 08:47,192.168.10.5,49251,72.21.91.29,80,11.38801399,0.258622574,BENIGN
05/07/2017 08:45,192.168.10.12,123,192.154.108.74,123,2.862737677,0.059640368,BENIGN
05/07/2017 08:47,192.168.10.8,49203,52.38.199.186,443,67.75756177,0.427077965,BENIGN
05/07/2017 08:48,192.168.10.8,49203,52.38.199.186,443,272727.2727,45454.54545,BENIGN
05/07/2017 08:46,192.168.10.14,49429,192.168.10.3,445,0.666435199,0.222145066,BENIGN
05/07/2017 08:47,192.168.10.8,49205,52.36.90.35,443,65.97982002,0.443148045,BENIGN
05/07/2017 08:45,192.168.10.12,123,173.255.246.13,123,2.905509736,0.060531453,BENIGN
05/07/2017 08:45,192.168.10.12,123,192.168.10.3,123,5.56520618,0.115941795,BENIGN
05/07/2017 08:45,192.168.10.12,123,138.236.128.36,123,2.863882271,0.059664214,BENIGN
05/07/2017 08:46,192.168.10.5,49235,72.21.91.29,80,53.15560773,0.339489751,BENIGN
05/07/2017 08:46,192.168.10.5,49234,72.21.91.29,80,53.08676549,0.339375199,BENIGN
05/07/2017 08:47,192.168.10.15,49419,192.168.10.3,445,0.666620507,0.222206836,BENIGN
05/07/2017 08:46,192.168.10.5,49226,184.84.243.199,80,12.09779419,0.292419058,BENIGN
05/07/2017 08:46,192.168.10.17,138,192.168.10.255,138,113000000,480000,BENIGN
05/07/2017 08:45,192.168.10.12,123,99.224.25.39,123,2.820530027,0.058761042,BENIGN
05/07/2017 08:45,192.168.10.12,123,45.79.109.111,123,2.905520509,0.060531677,BENIGN
05/07/2017 08:48,192.168.10.15,49480,204.79.197.229,443,463266.6361,546.6707979,BENIGN
05/07/2017 08:45,192.168.10.12,123,4.53.160.75,123,2.821835356,0.058788237,BENIGN
05/07/2017 08:45,192.168.10.12,123,198.55.111.50,123,2.904914346,0.060519049,BENIGN
05/07/2017 08:48,192.168.10.15,49481,23.103.189.157,443,30010.68829,18.55211004,BENIGN
05/07/2017 08:49,192.168.10.15,49484,23.194.182.93,80,37515.04337,186.745238,BENIGN
05/07/2017 08:49,192.168.10.15,49484,23.194.182.93,80,3000000,500000,BENIGN
05/07/2017 08:46,192.168.10.3,62392,192.168.10.1,53,813.3881257,12.14012128,BENIGN
05/07/2017 08:49,192.168.10.15,49487,23.194.182.93,80,42766.90484,172.5863795,BENIGN
05/07/2017 08:49,192.168.10.15,49487,23.194.182.93,80,3000000,500000,BENIGN
05/07/2017 08:49,192.168.10.15,49488,23.194.182.93,80,38126.5684,231.9647414,BENIGN
05/07/2017 08:49,192.168.10.15,49489,23.194.182.93,80,46133.17408,223.947447,BENIGN
05/07/2017 08:49,192.168.10.15,49489,23.194.182.93,80,3000000,500000,BENIGN
05/07/2017 08:48,192.168.10.8,49221,52.35.5.132,443,72.61870621,0.413923314,BENIGN
05/07/2017 08:48,192.168.10.8,49220,52.36.207.192,443,199.4809698,0.526419193,BENIGN
05/07/2017 08:48,192.168.10.15,49469,192.168.10.3,135,145.3002869,1.440654403,BENIGN
05/07/2017 08:48,192.168.10.15,49472,192.168.10.3,49671,313.892628,1.168164334,BENIGN
05/07/2017 08:49,192.168.10.15,49469,192.168.10.3,135,363636.3636,60606.06061,BENIGN
05/07/2017 08:49,192.168.10.15,49472,192.168.10.3,49671,510638.2979,85106.38298,BENIGN
05/07/2017 08:47,192.168.10.3,60984,192.168.10.1,53,7308.113178,78.16163827,BENIGN
05/07/2017 08:49,192.168.10.12,36342,52.38.5.243,443,649.5521893,2.688861812,BENIGN
05/07/2017 08:49,52.38.5.243,443,192.168.10.12,36342,7750000,500000,BENIGN
05/07/2017 08:49,192.168.10.12,46864,52.84.145.166,443,723.3494432,2.129063851,BENIGN
05/07/2017 08:49,192.168.10.12,46860,52.84.145.166,443,723.291824,2.483709967,BENIGN
05/07/2017 08:49,192.168.10.12,46862,52.84.145.166,443,723.2770678,2.661063531,BENIGN
05/07/2017 08:49,192.168.10.12,46866,52.84.145.166,443,723.2762979,2.838464745,BENIGN
05/07/2017 08:49,192.168.10.12,46868,52.84.145.166,443,723.2507647,2.660966758,BENIGN
05/07/2017 08:49,192.168.10.12,46870,52.84.145.166,443,723.3807591,2.66144503,BENIGN
05/07/2017 08:47,192.168.10.16,123,38.126.113.10,123,2.905207659,0.06052516,BENIGN
05/07/2017 08:49,192.168.10.16,42458,192.168.10.3,88,5654611.212,13562.38698,BENIGN
05/07/2017 08:47,192.168.10.16,123,159.203.8.72,123,2.864714571,0.059681554,BENIGN
05/07/2017 08:47,192.168.10.19,123,4.53.160.75,123,2.907302742,0.060568807,BENIGN
05/07/2017 08:47,192.168.10.25,123,17.253.14.253,123,3.04656571,0.063470119,BENIGN
05/07/2017 08:48,192.168.10.25,49167,172.217.3.110,80,46.97619991,0.330818309,BENIGN
05/07/2017 08:48,192.168.10.25,49169,172.217.3.110,443,603.1500607,1.200033281,BENIGN
05/07/2017 08:48,192.168.10.25,49166,80.247.66.26,443,1449.538164,1.58773748,BENIGN
05/07/2017 08:48,192.168.10.25,49168,192.124.249.5,443,161.6200529,0.629258403,BENIGN
05/07/2017 08:49,172.217.3.110,443,192.168.10.25,49169,0,19607.84314,BENIGN
05/07/2017 08:49,80.247.66.26,443,192.168.10.25,49166,7400000,600000,BENIGN
05/07/2017 08:49,80.247.66.26,443,192.168.10.25,49166,0,9852.216749,BENIGN
05/07/2017 08:47,192.168.10.14,49533,13.107.4.50,80,4872786.812,3894.627175,BENIGN
05/07/2017 08:47,192.168.10.19,123,91.189.91.157,123,2.952143358,0.061502987,BENIGN
05/07/2017 08:49,192.168.10.16,33408,192.168.10.50,33949,121276.2561,124.1494286,BENIGN
05/07/2017 08:49,192.168.10.50,33949,192.168.10.16,33408,0,45454.54545,BENIGN
05/07/2017 08:49,192.168.10.50,33949,192.168.10.16,33408,0,74074.07407,BENIGN
05/07/2017 08:49,192.168.10.16,52284,192.168.10.50,21,1448.491547,115.2209185,BENIGN
05/07/2017 08:49,192.168.10.50,21,192.168.10.16,52284,0,21739.13043,BENIGN
05/07/2017 08:47,192.168.10.5,49254,23.15.4.18,80,91340.51142,65.17958723,BENIGN
05/07/2017 08:47,192.168.10.19,123,91.189.89.198,123,2.995594791,0.062408225,BENIGN
05/07/2017 08:47,192.168.10.9,13843,23.61.187.27,80,21.52706385,0.260093401,BENIGN
05/07/2017 08:47,192.168.10.9,13844,23.61.187.27,80,21.52707019,0.268763261,BENIGN
05/07/2017 08:47,192.168.10.9,13839,72.247.66.99,80,218.084541,0.433257591,BENIGN
05/07/2017 08:47,192.168.10.9,13838,72.247.66.99,80,184.3419766,0.398595982,BENIGN
05/07/2017 08:47,192.168.10.9,13830,23.208.162.59,80,332.5388221,0.518956728,BENIGN
05/07/2017 08:47,192.168.10.9,13831,23.208.162.59,80,74.40118957,0.311374427,BENIGN
05/07/2017 08:47,192.168.10.9,13832,23.208.162.59,80,11.21813896,0.259478927,BENIGN
05/07/2017 08:47,192.168.10.9,13828,23.208.162.59,80,13.97718437,0.259477433,BENIGN
05/07/2017 08:47,192.168.10.9,13829,23.208.162.59,80,258.7511756,0.44976137,BENIGN
05/07/2017 08:47,192.168.10.9,13825,23.208.162.59,80,36.02393806,0.285423759,BENIGN
05/07/2017 08:47,192.168.10.9,13826,23.208.162.59,80,386.861894,0.562198692,BENIGN
05/07/2017 08:49,192.168.10.16,43132,192.168.10.50,22,4437.773583,41.98766854,BENIGN
05/07/2017 08:49,192.168.10.16,43132,192.168.10.50,22,0,10050.25126,BENIGN
05/07/2017 08:47,192.168.10.9,13882,72.21.91.188,80,49.90418145,0.278066134,BENIGN
05/07/2017 08:47,192.168.10.9,13880,23.199.170.43,80,40.66194732,0.277971013,BENIGN
05/07/2017 08:47,192.168.10.9,13871,72.247.66.99,80,164.8744792,0.398624306,BENIGN
05/07/2017 08:47,192.168.10.9,13869,72.247.66.99,80,855.9921477,0.952516729,BENIGN
05/07/2017 08:47,192.168.10.9,13868,72.247.66.99,80,778.0826537,0.865835034,BENIGN
05/07/2017 08:47,192.168.10.9,13862,23.66.120.199,80,31.62914771,0.259397056,BENIGN
05/07/2017 08:47,192.168.10.9,13861,23.66.120.199,80,32.14773334,0.259395374,BENIGN
05/07/2017 08:47,192.168.10.9,13847,72.247.66.99,80,1613.799293,1.506566214,BENIGN
05/07/2017 08:47,192.168.10.9,13823,23.66.120.199,80,747.2322292,0.872545104,BENIGN
05/07/2017 08:47,192.168.10.16,123,158.69.223.100,123,2.90834254,0.06059047,BENIGN
05/07/2017 08:47,192.168.10.19,123,208.81.1.244,123,2.780888092,0.057935169,BENIGN
05/07/2017 08:47,192.168.10.9,13899,52.45.19.242,80,20.27676349,0.276344306,BENIGN
05/07/2017 08:47,192.168.10.9,13897,52.84.145.69,80,42.03862119,0.267651932,BENIGN
05/07/2017 08:47,192.168.10.9,13900,52.45.19.242,80,117.2826063,0.371338787,BENIGN
05/07/2017 08:47,192.168.10.9,13898,172.217.7.6,80,17.83770464,0.267651909,BENIGN
05/07/2017 08:47,192.168.10.9,13895,172.217.7.6,80,13.81383086,0.267642973,BENIGN
05/07/2017 08:47,192.168.10.9,13893,93.184.216.180,80,34.15961591,0.276246578,BENIGN
05/07/2017 08:47,192.168.10.9,13894,93.184.216.180,80,16.18638134,0.267614838,BENIGN
05/07/2017 08:47,192.168.10.9,13890,93.184.216.180,80,16.59665705,0.267548814,BENIGN
05/07/2017 08:47,192.168.10.9,13892,23.61.187.27,80,19.79864177,0.258918593,BENIGN
05/07/2017 08:47,192.168.10.9,13887,23.208.163.226,443,78.39246654,0.353546489,BENIGN
05/07/2017 08:47,192.168.10.9,13889,93.184.216.180,80,29.14542666,0.267547594,BENIGN
05/07/2017 08:47,192.168.10.9,13921,151.101.0.84,443,51.51483256,0.320290507,BENIGN
05/07/2017 08:47,192.168.10.9,13934,23.199.206.254,80,329.495272,0.511894595,BENIGN
05/07/2017 08:47,192.168.10.9,13929,23.217.41.40,80,129.5239062,0.355501416,BENIGN
05/07/2017 08:47,192.168.10.9,13874,93.184.216.180,80,67.97024546,0.317939201,BENIGN
05/07/2017 08:47,192.168.10.9,13937,23.199.206.254,80,310.8333006,0.50321921,BENIGN
05/07/2017 08:47,192.168.10.9,13936,23.199.206.254,80,119.5665221,0.347047448,BENIGN
05/07/2017 08:47,192.168.10.9,13925,172.217.7.6,80,18.04336144,0.277057373,BENIGN
05/07/2017 08:47,192.168.10.9,13928,199.59.148.12,80,9.934733827,0.268740618,BENIGN
05/07/2017 08:47,192.168.10.9,13938,23.199.206.254,80,343.039202,0.529247593,BENIGN
05/07/2017 08:47,192.168.10.9,13914,23.217.41.40,80,229.2723699,0.458458238,BENIGN
05/07/2017 08:47,192.168.10.9,13935,23.199.206.254,80,551.136377,0.720122149,BENIGN
05/07/2017 08:47,192.168.10.9,13930,23.217.41.40,80,177.4642773,0.398854583,BENIGN
05/07/2017 08:47,192.168.10.9,13911,23.15.4.9,80,108.2993291,0.337219468,BENIGN
05/07/2017 08:47,192.168.10.9,13912,52.84.136.209,80,454.313425,0.674440393,BENIGN
05/07/2017 08:47,192.168.10.9,13902,172.217.11.2,80,24.02573174,0.276455741,BENIGN
05/07/2017 08:49,151.101.0.84,443,192.168.10.9,13921,228723.4043,15957.44681,BENIGN
05/07/2017 08:49,192.168.10.9,13914,23.217.41.40,80,230769.2308,38461.53846,BENIGN
05/07/2017 08:49,192.168.10.16,43134,192.168.10.50,22,7063.991676,58.09948291,BENIGN
05/07/2017 08:49,192.168.10.16,43134,192.168.10.50,22,0,12121.21212,BENIGN
05/07/2017 08:47,192.168.10.5,49163,192.168.10.3,445,0.666262016,0.222087339,BENIGN
05/07/2017 08:47,192.168.10.9,13907,69.43.132.198,80,41.73365617,0.274112684,BENIGN
05/07/2017 08:47,192.168.10.9,13978,72.247.66.99,80,155.8110076,0.363700457,BENIGN
05/07/2017 08:47,192.168.10.9,13979,72.247.66.99,80,261.4141304,0.476274585,BENIGN
05/07/2017 08:47,192.168.10.9,13901,72.247.66.99,80,140.5711996,0.385337718,BENIGN
05/07/2017 08:47,192.168.10.9,13904,72.247.66.99,80,395.4166444,0.556731835,BENIGN
05/07/2017 08:47,192.168.10.9,13859,172.217.11.46,80,27.14191826,0.296864731,BENIGN
05/07/2017 08:47,192.168.10.9,13856,172.217.11.46,80,63.52038363,0.373200278,BENIGN
05/07/2017 08:47,192.168.10.9,13980,72.247.66.99,80,227.7024172,0.45029571,BENIGN
05/07/2017 08:47,192.168.10.9,13857,172.217.11.46,80,82.50270545,0.424091217,BENIGN
05/07/2017 08:47,192.168.10.9,13981,72.247.66.99,80,356.5218476,0.554210445,BENIGN
05/07/2017 08:47,192.168.10.9,13920,72.21.91.29,80,56.68735715,0.343247697,BENIGN
05/07/2017 08:47,192.168.10.9,13835,72.247.66.99,80,689.5701764,0.844254483,BENIGN
05/07/2017 08:47,192.168.10.9,13922,151.101.0.84,443,66.01522888,0.351829505,BENIGN
05/07/2017 08:47,192.168.10.9,13966,34.192.57.248,80,105.7012149,0.354267131,BENIGN
05/07/2017 08:47,192.168.10.9,13969,52.84.145.166,80,92.51911938,0.320285125,BENIGN
05/07/2017 08:47,192.168.10.9,13834,172.217.11.46,80,80.56676764,0.413292673,BENIGN
05/07/2017 08:47,192.168.10.9,13968,52.84.145.166,80,153.6796793,0.389456866,BENIGN
05/07/2017 08:47,192.168.10.9,13950,72.247.71.166,443,107.4042539,0.396548333,BENIGN
05/07/2017 08:47,192.168.10.9,13888,74.119.118.74,80,9.639756319,0.256603984,BENIGN
05/07/2017 08:47,192.168.10.9,13873,93.184.216.180,80,492.7739395,0.655941523,BENIGN
05/07/2017 08:47,192.168.10.9,13964,13.59.47.47,80,14.76923145,0.258957886,BENIGN
05/07/2017 08:47,192.168.10.9,13816,23.61.187.27,80,61.12843083,0.310680212,BENIGN
05/07/2017 08:49,151.101.0.84,443,192.168.10.9,13922,21500000,1500000,BENIGN
05/07/2017 08:49,74.119.118.74,80,192.168.10.9,13888,4000000,666666.6667,BENIGN
05/07/2017 08:49,72.247.71.166,443,192.168.10.9,13950,438775.5102,30612.2449,BENIGN
05/07/2017 08:49,192.168.10.9,13904,72.247.66.99,80,2400000,400000,BENIGN
05/07/2017 08:47,192.168.10.9,13958,23.15.4.8,80,28.66776599,0.290696106,BENIGN
05/07/2017 08:47,192.168.10.9,13959,23.15.4.8,80,28.66778364,0.290696285,BENIGN
05/07/2017 08:47,192.168.10.9,13993,52.84.145.118,443,140.3549916,0.389947189,BENIGN
05/07/2017 08:47,192.168.10.9,13923,52.84.145.118,80,1401.18503,1.480259829,BENIGN
05/07/2017 08:49,52.84.145.118,443,192.168.10.9,13993,12000000,2000000,BENIGN
05/07/2017 08:47,192.168.10.9,13836,72.247.66.99,443,10546.87398,9.87912324,BENIGN
05/07/2017 08:49,192.168.10.14,49553,40.77.228.69,443,30109.44364,63.34067784,BENIGN
05/07/2017 08:47,192.168.10.9,13815,23.66.120.199,443,318.5759735,0.631687847,BENIGN
05/07/2017 08:45,192.168.10.3,61452,192.168.10.1,53,5022.134593,37.20099699,BENIGN
05/07/2017 08:45,192.168.10.3,60605,192.168.10.1,53,6132.353906,65.58667279,BENIGN
05/07/2017 08:44,192.168.10.3,60881,192.168.10.1,53,1599.754278,25.59606844,BENIGN
05/07/2017 08:49,192.168.10.14,49556,40.77.226.219,443,17021.62246,34.48165453,BENIGN
05/07/2017 08:49,192.168.10.14,49556,40.77.226.219,443,1154761.905,35714.28571,BENIGN
05/07/2017 08:47,192.168.10.19,123,132.163.4.101,123,2.821005939,0.058770957,BENIGN
05/07/2017 08:47,192.168.10.19,123,128.100.100.128,123,2.781693881,0.057951956,BENIGN
05/07/2017 08:48,192.168.10.15,49470,192.168.10.3,49666,250.883501,1.012326785,BENIGN
05/07/2017 08:49,192.168.10.15,49470,192.168.10.3,49666,558139.5349,93023.25581,BENIGN
05/07/2017 08:49,192.168.10.16,45154,23.194.181.198,443,20871.18248,53.04406636,BENIGN
05/07/2017 08:49,23.194.181.198,443,192.168.10.16,45154,56363.63636,5454.545455,BENIGN
05/07/2017 08:47,192.168.10.8,49189,192.168.10.3,49666,69.56381601,0.293412095,BENIGN
05/07/2017 08:49,192.168.10.8,49189,192.168.10.3,49666,631578.9474,105263.1579,BENIGN
05/07/2017 08:47,192.168.10.19,123,158.69.223.100,123,2.781946955,0.057957228,BENIGN
05/07/2017 08:47,192.168.10.3,61460,192.168.10.1,53,2000.192326,38.46523704,BENIGN
05/07/2017 08:46,192.168.10.3,60925,192.168.10.1,53,958.7891862,8.560617734,BENIGN
05/07/2017 08:49,192.168.10.16,45194,23.194.181.198,443,11871.19003,45.05698383,BENIGN
05/07/2017 08:49,23.194.181.198,443,192.168.10.16,45194,23122.2843,931.0986965,BENIGN
05/07/2017 08:46,192.168.10.3,61758,192.168.10.1,53,327.6690572,2.965330835,BENIGN
05/07/2017 08:49,192.168.10.16,45722,172.217.10.78,443,7561.818851,42.17979355,BENIGN
05/07/2017 08:49,192.168.10.16,51074,172.217.11.40,443,38193.59898,72.2230247,BENIGN
05/07/2017 08:49,192.168.10.16,45212,23.194.181.198,443,79533.50822,144.1002414,BENIGN
05/07/2017 08:49,192.168.10.16,45214,23.194.181.198,443,78532.74572,137.5182539,BENIGN
05/07/2017 08:49,192.168.10.16,45208,23.194.181.198,443,77618.64132,138.5316277,BENIGN
05/07/2017 08:49,192.168.10.16,45210,23.194.181.198,443,74413.67089,129.053784,BENIGN
05/07/2017 08:49,172.217.11.40,443,192.168.10.16,51074,0,666666.6667,BENIGN
